user_id,first_match_date,last_match_date,most_common_match_type,total_matches,avg_bots_per_match,avg_position_per_match,total_play_days,days_between_first_last_match
296149,2024-03-13,2024-03-13,C,1,3.0,1.0,1,0
296150,2024-04-04,2024-04-07,A,37,1.1304347826086956,2.739130434782609,4,3
296151,2024-04-11,2024-04-11,C,3,3.0,2.0,1,0
296152,2024-03-23,2024-04-01,A,25,0.9473684210526315,2.3684210526315788,6,9
296153,2024-03-09,2024-03-10,C,5,2.25,1.75,2,1
296154,2024-04-22,2024-05-01,C,5,0.8,2.0,2,9
296155,2024-03-07,2024-03-25,A,16,0.3333333333333333,2.4166666666666665,3,18
296157,2024-03-05,2024-03-22,B,214,1.34375,2.5390625,16,17
296158,2024-03-14,2024-03-14,B,2,3.0,1.5,1,0
296160,2024-03-20,2024-03-20,A,2,3.0,1.0,1,0
296161,2024-03-31,2024-05-01,B,296,1.1768292682926829,3.1402439024390243,28,31
296162,2024-03-10,2024-03-30,C,36,1.4074074074074074,2.4814814814814814,5,20
296163,2024-03-15,2024-03-15,A,4,3.0,2.3333333333333335,1,0
296164,2024-04-06,2024-04-06,A,1,3.0,1.0,1,0
296165,2024-04-21,2024-04-21,C,1,3.0,1.0,1,0
296166,2024-04-02,2024-04-02,B,2,3.0,2.0,1,0
296167,2024-04-21,2024-04-21,B,2,3.0,1.0,1,0
296168,2024-03-31,2024-03-31,C,1,3.0,1.0,1,0
296169,2024-04-18,2024-04-18,A,2,3.0,2.5,1,0
296170,2024-04-24,2024-04-24,B,1,3.0,1.0,1,0
296171,2024-03-28,2024-05-01,C,46,1.6388888888888888,2.638888888888889,12,34
296172,2024-03-16,2024-03-16,C,3,2.5,1.0,1,0
296173,2024-03-18,2024-05-01,C,31,1.3928571428571428,2.5357142857142856,10,44
296174,2024-03-18,2024-03-18,C,1,3.0,1.0,1,0
296175,2024-03-18,2024-04-02,C,37,0.9310344827586207,2.586206896551724,6,15
296176,2024-03-25,2024-03-25,C,1,3.0,1.0,1,0
296177,2024-03-11,2024-03-11,C,1,3.0,1.0,1,0
296179,2024-03-07,2024-03-07,C,5,2.5,2.25,1,0
296181,2024-04-12,2024-04-20,B,11,2.375,2.75,2,8
296182,2024-04-16,2024-04-20,C,11,1.125,2.75,2,4
296183,2024-04-01,2024-04-01,C,1,3.0,1.0,1,0
296185,2024-04-03,2024-04-03,C,4,3.0,2.5,1,0
296187,2024-03-03,2024-03-20,C,563,1.2718446601941749,2.587378640776699,18,17
296188,2024-04-10,2024-04-10,B,1,3.0,2.0,1,0
296190,2024-03-10,2024-03-10,B,1,3.0,1.0,1,0
296191,2024-03-30,2024-04-01,A,15,1.125,3.375,3,2
296192,2024-03-31,2024-03-31,B,1,3.0,1.0,1,0
296195,2024-04-04,2024-04-04,B,2,3.0,1.0,1,0
296196,2024-04-10,2024-04-20,C,5,2.75,2.0,4,10
296198,2024-03-20,2024-03-20,A,2,2.0,2.0,1,0
296199,2024-03-25,2024-03-25,A,1,0.0,4.0,1,0
296201,2024-03-30,2024-03-30,A,2,3.0,1.0,1,0
296202,2024-03-29,2024-03-29,A,5,2.25,2.5,1,0
296203,2024-03-22,2024-03-22,C,4,3.0,2.0,1,0
296204,2024-03-10,2024-03-10,A,3,3.0,1.0,1,0
296205,2024-04-09,2024-04-14,B,22,1.0,2.4705882352941178,4,5
296206,2024-04-21,2024-04-26,B,20,1.125,3.25,6,5
296207,2024-04-21,2024-04-21,A,4,3.0,1.3333333333333333,1,0
296209,2024-04-07,2024-04-25,A,27,0.8947368421052632,2.4210526315789473,6,18
296210,2024-04-08,2024-04-08,C,6,2.0,2.4,1,0
296211,2024-03-12,2024-03-16,B,4,3.0,2.0,2,4
296212,2024-03-09,2024-03-09,C,2,3.0,1.5,1,0
296213,2024-04-24,2024-05-01,C,28,0.8571428571428571,2.238095238095238,4,7
296214,2024-04-23,2024-04-25,C,4,3.0,2.0,2,2
296215,2024-03-21,2024-03-21,A,4,3.0,2.0,1,0
296216,2024-04-21,2024-04-22,C,2,3.0,2.0,2,1
296217,2024-04-07,2024-04-30,B,75,1.3571428571428572,2.357142857142857,10,23
296218,2024-03-06,2024-03-06,B,3,3.0,1.0,1,0
296221,2024-03-22,2024-04-30,A,143,0.6483516483516484,2.4945054945054945,19,39
296222,2024-03-15,2024-03-15,B,7,2.4,3.0,1,0
296223,2024-04-04,2024-04-04,B,1,3.0,1.0,1,0
296228,2024-03-27,2024-03-27,B,3,3.0,0.5,1,0
296229,2024-03-07,2024-03-07,B,1,3.0,3.0,1,0
296230,2024-04-08,2024-04-08,B,2,3.0,1.0,1,0
296233,2024-03-22,2024-05-01,B,771,1.1124260355029585,2.464497041420118,37,40
296234,2024-04-05,2024-04-05,A,2,3.0,1.5,1,0
296235,2024-04-16,2024-05-01,B,79,1.105263157894737,2.508771929824561,14,15
296237,2024-03-19,2024-03-19,A,4,3.0,3.0,1,0
296238,2024-03-08,2024-03-08,C,2,3.0,1.0,1,0
296239,2024-04-07,2024-04-08,C,7,2.1666666666666665,2.6666666666666665,2,1
296240,2024-04-23,2024-05-01,C,55,0.9333333333333333,2.5,5,8
296241,2024-03-17,2024-03-17,B,4,3.0,2.0,1,0
296242,2024-04-11,2024-04-11,A,1,3.0,1.0,1,0
296243,2024-03-03,2024-03-18,C,27,1.0909090909090908,2.090909090909091,8,15
296244,2024-03-06,2024-03-06,C,1,3.0,1.0,1,0
296245,2024-03-26,2024-03-27,B,3,3.0,2.0,2,1
296246,2024-04-14,2024-04-14,A,5,2.0,2.0,1,0
296247,2024-04-16,2024-05-01,A,133,0.8604651162790697,2.395348837209302,11,15
296249,2024-03-24,2024-03-24,A,1,3.0,1.0,1,0
296250,2024-04-05,2024-04-19,C,10,1.375,2.625,3,14
296251,2024-03-11,2024-03-11,B,1,3.0,1.0,1,0
296252,2024-03-11,2024-03-11,B,4,3.0,2.0,1,0
296254,2024-03-15,2024-03-15,C,2,3.0,1.5,1,0
296255,2024-04-10,2024-04-10,A,7,2.2,2.4,1,0
296257,2024-04-08,2024-04-16,B,75,1.0681818181818181,2.5681818181818183,6,8
296259,2024-03-18,2024-04-30,B,37,0.8333333333333334,2.566666666666667,8,43
296260,2024-03-22,2024-03-22,C,1,3.0,1.0,1,0
296261,2024-04-10,2024-04-19,A,26,1.0,3.0588235294117645,5,9
296263,2024-03-30,2024-03-30,A,1,3.0,1.0,1,0
296264,2024-03-10,2024-03-10,B,5,2.6666666666666665,2.3333333333333335,1,0
296265,2024-03-29,2024-04-02,C,15,2.4166666666666665,2.5,4,4
296266,2024-03-22,2024-03-22,C,1,3.0,1.0,1,0
296268,2024-03-18,2024-03-18,C,5,2.25,3.0,1,0
296269,2024-04-21,2024-04-27,B,27,1.434782608695652,2.1739130434782608,5,6
296270,2024-03-31,2024-03-31,B,4,3.0,0.5,1,0
296272,2024-04-01,2024-04-01,C,2,3.0,1.0,1,0
296273,2024-03-03,2024-03-03,B,3,3.0,1.5,1,0
296274,2024-03-12,2024-04-04,B,6,1.6666666666666667,3.3333333333333335,4,23
296275,2024-03-17,2024-04-28,C,103,1.146341463414634,2.475609756097561,17,42
296278,2024-03-19,2024-03-19,B,7,1.75,2.75,1,0
296279,2024-03-17,2024-03-17,A,4,3.0,1.5,1,0
296280,2024-03-20,2024-03-21,A,4,3.0,2.0,2,1
296281,2024-03-19,2024-03-20,A,12,1.3,2.2,2,1
296282,2024-04-04,2024-04-07,A,3,3.0,2.3333333333333335,2,3
296283,2024-04-07,2024-04-07,B,4,3.0,2.5,1,0
296284,2024-03-24,2024-04-25,C,79,1.380952380952381,2.5396825396825395,13,32
296285,2024-04-11,2024-04-11,A,2,3.0,1.0,1,0
296286,2024-04-10,2024-04-10,A,1,3.0,1.0,1,0
296287,2024-04-21,2024-04-21,C,6,1.5,2.25,1,0
296289,2024-03-15,2024-03-15,A,4,3.0,0.5,1,0
296290,2024-03-09,2024-03-09,B,11,1.75,2.125,1,0
296292,2024-03-29,2024-03-30,B,7,1.8,2.2,2,1
296293,2024-03-24,2024-03-24,B,2,3.0,1.0,1,0
296294,2024-03-17,2024-03-19,C,12,1.6666666666666667,2.4444444444444446,2,2
296296,2024-03-14,2024-03-14,A,2,3.0,1.0,1,0
296297,2024-03-15,2024-03-16,A,5,2.75,1.5,2,1
296298,2024-03-05,2024-03-05,A,4,0.5,2.5,1,0
296299,2024-04-22,2024-04-27,C,5,2.75,1.5,3,5
296300,2024-04-06,2024-04-27,B,7,1.8,2.6,2,21
296301,2024-04-13,2024-04-13,C,2,3.0,0.5,1,0
296303,2024-03-09,2024-03-30,A,11,0.4,2.6,3,21
296304,2024-04-14,2024-04-14,B,2,3.0,1.0,1,0
296306,2024-04-02,2024-04-02,A,8,1.75,2.0,1,0
296307,2024-03-30,2024-03-30,A,2,3.0,1.0,1,0
296313,2024-03-07,2024-04-15,A,76,0.927536231884058,2.681159420289855,29,39
296314,2024-03-16,2024-03-16,A,2,3.0,2.0,1,0
296315,2024-03-14,2024-03-14,C,4,3.0,2.0,1,0
296317,2024-03-08,2024-04-28,C,37,1.1666666666666667,2.8,7,51
296319,2024-04-17,2024-04-17,B,1,3.0,1.0,1,0
296320,2024-03-14,2024-03-20,C,8,1.2857142857142858,2.7142857142857144,2,6
296321,2024-03-27,2024-05-01,B,33,2.1666666666666665,2.4166666666666665,6,35
296322,2024-04-21,2024-04-21,A,1,3.0,1.0,1,0
296323,2024-03-25,2024-03-29,A,3,3.0,1.6666666666666667,2,4
296324,2024-04-13,2024-04-13,B,1,3.0,1.0,1,0
296325,2024-03-02,2024-03-02,A,1,3.0,1.0,1,0
296327,2024-03-23,2024-03-23,C,1,3.0,1.0,1,0
296328,2024-04-10,2024-04-12,B,6,2.25,1.75,2,2
296330,2024-03-26,2024-03-26,C,6,2.75,2.75,1,0
296331,2024-03-17,2024-03-17,B,2,3.0,1.0,1,0
296332,2024-04-15,2024-04-15,A,5,2.5,2.5,1,0
296333,2024-04-23,2024-04-23,C,2,3.0,2.0,1,0
296334,2024-04-11,2024-04-16,C,12,1.75,3.0,3,5
296335,2024-03-22,2024-03-22,C,1,3.0,1.0,1,0
296336,2024-03-24,2024-03-24,A,5,2.6666666666666665,2.3333333333333335,1,0
296337,2024-04-12,2024-04-12,A,3,3.0,2.0,1,0
296338,2024-03-08,2024-04-02,B,26,1.35,2.6,6,25
296339,2024-03-31,2024-04-15,B,101,1.446808510638298,2.4468085106382977,7,15
296341,2024-04-20,2024-05-01,A,38,0.96,3.16,9,11
296342,2024-03-30,2024-03-30,A,4,3.0,1.5,1,0
296343,2024-03-14,2024-03-17,A,42,1.08,3.0,4,3
296344,2024-03-05,2024-03-05,C,2,3.0,1.0,1,0
296346,2024-04-05,2024-04-05,B,3,3.0,1.5,1,0
296347,2024-03-27,2024-03-27,A,2,3.0,1.5,1,0
296348,2024-04-22,2024-04-22,B,1,3.0,1.0,1,0
296349,2024-04-10,2024-05-01,B,5,1.0,3.0,2,21
296351,2024-04-16,2024-04-16,A,4,3.0,2.0,1,0
296352,2024-03-19,2024-03-19,B,2,3.0,2.0,1,0
296353,2024-03-20,2024-03-20,B,2,3.0,1.5,1,0
296354,2024-04-14,2024-04-14,A,2,3.0,1.5,1,0
296356,2024-03-27,2024-04-29,B,12,1.8,2.8,5,33
296357,2024-03-20,2024-03-20,B,3,3.0,2.0,1,0
296358,2024-04-14,2024-04-17,B,6,2.4,1.4,2,3
296359,2024-03-05,2024-04-30,A,26,0.625,2.5,6,56
296361,2024-04-01,2024-04-09,B,9,2.625,2.125,6,8
296362,2024-03-04,2024-03-08,A,10,1.125,2.125,3,4
296363,2024-04-21,2024-04-21,C,1,3.0,1.0,1,0
296365,2024-03-13,2024-03-13,A,1,3.0,1.0,1,0
296366,2024-03-28,2024-03-28,B,2,1.0,3.5,1,0
296368,2024-04-10,2024-04-29,C,19,1.3846153846153846,2.3076923076923075,4,19
296370,2024-04-17,2024-04-17,C,2,3.0,1.0,1,0
296371,2024-03-25,2024-05-01,B,531,1.1176470588235294,2.514705882352941,33,37
296372,2024-03-24,2024-03-31,B,6,2.1666666666666665,1.8333333333333333,3,7
296374,2024-04-18,2024-04-18,C,4,3.0,2.0,1,0
296375,2024-03-09,2024-03-09,C,1,3.0,1.0,1,0
296376,2024-04-16,2024-04-16,B,1,3.0,1.0,1,0
296377,2024-03-13,2024-03-13,A,4,3.0,1.0,1,0
296378,2024-04-13,2024-04-13,C,1,3.0,4.0,1,0
296379,2024-03-04,2024-03-04,B,2,3.0,1.5,1,0
296380,2024-03-30,2024-03-30,A,7,1.4,2.2,1,0
296383,2024-03-02,2024-03-02,B,2,3.0,1.0,1,0
296384,2024-03-12,2024-04-16,C,246,1.0397350993377483,2.6490066225165565,26,35
296385,2024-03-22,2024-03-23,B,13,2.111111111111111,2.2222222222222223,2,1
296386,2024-03-12,2024-03-12,A,1,3.0,1.0,1,0
296387,2024-03-10,2024-03-10,A,2,3.0,1.5,1,0
296389,2024-03-22,2024-03-22,C,5,3.0,2.5,1,0
296390,2024-04-22,2024-04-22,A,1,3.0,2.0,1,0
296391,2024-04-24,2024-04-24,A,9,0.8,2.6,1,0
296392,2024-03-11,2024-03-12,C,4,3.0,2.6666666666666665,2,1
296394,2024-04-23,2024-04-23,C,2,3.0,1.0,1,0
296396,2024-03-14,2024-03-14,A,3,0.0,3.5,1,0
296397,2024-04-11,2024-04-25,C,5,2.25,2.5,2,14
296399,2024-03-17,2024-03-19,C,7,2.3333333333333335,2.5,2,2
296400,2024-03-18,2024-03-23,A,6,2.0,2.6,3,5
296401,2024-03-29,2024-03-29,A,2,0.0,1.5,1,0
296402,2024-03-18,2024-03-18,A,6,2.0,2.0,1,0
296404,2024-03-12,2024-04-20,A,13,0.9090909090909091,2.5454545454545454,4,39
296405,2024-03-27,2024-03-28,B,8,1.6666666666666667,2.5,2,1
296406,2024-04-20,2024-04-20,A,6,1.75,2.5,1,0
296407,2024-03-27,2024-03-27,A,16,1.4444444444444444,3.0,1,0
296408,2024-03-10,2024-04-08,C,38,1.5384615384615385,2.3846153846153846,5,29
296409,2024-03-03,2024-04-01,C,11,1.1,2.6,5,29
296410,2024-03-26,2024-03-26,C,1,3.0,1.0,1,0
296411,2024-03-21,2024-03-21,A,1,3.0,1.0,1,0
296412,2024-03-01,2024-04-18,C,49,1.1951219512195121,2.4634146341463414,10,48
296415,2024-03-29,2024-04-14,A,21,1.2142857142857142,2.9285714285714284,6,16
296416,2024-04-21,2024-04-21,A,5,0.5,2.25,1,0
296417,2024-03-31,2024-04-07,C,2,3.0,1.0,2,7
296418,2024-04-15,2024-04-15,B,6,1.75,2.0,1,0
296419,2024-04-02,2024-04-02,B,1,2.0,3.0,1,0
296420,2024-03-14,2024-03-14,C,1,3.0,1.0,1,0
296421,2024-03-11,2024-03-11,A,1,3.0,1.0,1,0
296422,2024-03-05,2024-03-09,A,16,1.0,3.0,3,4
296423,2024-03-02,2024-05-01,C,2281,1.2664796633941093,2.4992987377279103,57,60
296424,2024-03-29,2024-03-29,C,5,2.25,2.25,1,0
296425,2024-04-22,2024-05-01,A,5,2.4,2.4,2,9
296426,2024-04-04,2024-04-05,A,8,1.7142857142857142,3.142857142857143,2,1
296427,2024-03-28,2024-03-28,A,2,3.0,2.0,1,0
296429,2024-03-19,2024-03-19,A,1,3.0,3.0,1,0
296430,2024-03-07,2024-03-20,B,8,2.0,2.2857142857142856,4,13
296431,2024-04-17,2024-05-01,A,133,1.1549295774647887,2.507042253521127,12,14
296432,2024-03-28,2024-04-07,C,3,3.0,2.3333333333333335,2,10
296433,2024-04-05,2024-05-01,B,635,1.1263157894736842,2.519298245614035,27,26
296434,2024-04-05,2024-05-01,A,93,0.7547169811320755,2.4716981132075473,13,26
296436,2024-04-01,2024-04-01,B,2,3.0,1.5,1,0
296437,2024-03-09,2024-03-09,B,1,1.0,1.0,1,0
296438,2024-04-14,2024-04-28,B,46,1.5294117647058822,2.6470588235294117,9,14
296442,2024-03-27,2024-03-29,A,11,1.4444444444444444,2.5555555555555554,3,2
296443,2024-04-23,2024-04-23,A,6,2.4,2.8,1,0
296444,2024-03-05,2024-03-08,A,19,0.9230769230769231,2.4615384615384617,4,3
296447,2024-03-16,2024-03-16,C,3,3.0,1.0,1,0
296448,2024-03-11,2024-03-11,B,2,3.0,1.0,1,0
296449,2024-03-27,2024-03-27,A,1,0.0,4.0,1,0
296450,2024-03-07,2024-03-31,A,15,1.0,2.5833333333333335,4,24
296451,2024-03-20,2024-04-28,A,86,1.1384615384615384,2.6,15,39
296454,2024-03-18,2024-03-18,C,5,2.8,2.2,1,0
296457,2024-04-03,2024-04-03,B,6,2.0,1.8,1,0
296458,2024-04-15,2024-04-17,C,9,1.8333333333333333,2.8333333333333335,2,2
296460,2024-03-23,2024-03-27,A,6,2.0,2.4,3,4
296462,2024-04-18,2024-04-18,B,1,3.0,1.0,1,0
296463,2024-04-18,2024-04-29,A,16,1.0909090909090908,2.6363636363636362,3,11
296464,2024-04-23,2024-04-27,A,2,3.0,1.0,2,4
296465,2024-03-27,2024-04-13,C,21,1.2777777777777777,2.2777777777777777,4,17
296466,2024-03-12,2024-03-12,B,1,3.0,1.0,1,0
296467,2024-03-12,2024-03-12,C,2,2.5,1.0,1,0
296468,2024-04-14,2024-04-14,A,6,2.0,2.0,1,0
296469,2024-03-12,2024-03-12,B,1,3.0,1.0,1,0
296470,2024-03-23,2024-03-23,C,2,3.0,1.0,1,0
296471,2024-03-06,2024-04-22,A,104,0.8421052631578947,2.5657894736842106,21,47
296473,2024-04-19,2024-04-19,B,1,3.0,1.0,1,0
296474,2024-03-13,2024-03-14,C,8,1.6666666666666667,2.1666666666666665,2,1
296475,2024-04-08,2024-04-13,B,14,1.5,2.0833333333333335,3,5
296476,2024-03-24,2024-03-24,A,2,3.0,1.5,1,0
296478,2024-04-14,2024-04-14,B,2,3.0,1.0,1,0
296479,2024-03-26,2024-04-16,B,86,1.6779661016949152,2.6610169491525424,14,21
296480,2024-03-09,2024-03-09,A,4,3.0,2.0,1,0
296481,2024-04-06,2024-04-06,B,3,3.0,0.5,1,0
296482,2024-04-20,2024-04-20,A,2,0.0,2.5,1,0
296483,2024-03-20,2024-04-26,A,15,0.5833333333333334,2.4166666666666665,5,37
296484,2024-03-01,2024-03-21,A,35,0.4444444444444444,2.4074074074074074,9,20
296486,2024-03-23,2024-03-23,A,7,2.0,2.8,1,0
296487,2024-04-12,2024-04-21,B,47,1.3666666666666667,3.3333333333333335,7,9
296488,2024-03-25,2024-03-25,B,4,3.0,2.5,1,0
296489,2024-04-11,2024-04-11,B,6,2.6,2.4,1,0
296490,2024-03-31,2024-04-03,A,8,1.7142857142857142,2.4285714285714284,2,3
296491,2024-03-19,2024-03-20,A,5,2.3333333333333335,2.0,2,1
296492,2024-03-01,2024-03-03,B,7,1.0,2.8333333333333335,2,2
296493,2024-03-07,2024-03-07,B,2,2.0,2.0,1,0
296494,2024-04-14,2024-05-01,B,82,1.1016949152542372,2.542372881355932,12,17
296497,2024-03-25,2024-03-25,B,3,3.0,0.5,1,0
296498,2024-04-09,2024-04-30,C,43,1.1818181818181819,2.484848484848485,8,21
296499,2024-04-08,2024-04-08,A,6,2.0,2.3333333333333335,1,0
296500,2024-03-17,2024-03-18,C,11,2.2222222222222223,1.6666666666666667,2,1
296501,2024-03-07,2024-03-07,B,5,1.2,2.0,1,0
296502,2024-04-08,2024-04-09,B,13,1.8333333333333333,2.6666666666666665,2,1
296504,2024-03-17,2024-03-17,B,2,3.0,1.0,1,0
296505,2024-04-05,2024-04-05,C,8,1.8333333333333333,2.1666666666666665,1,0
296508,2024-03-07,2024-03-07,A,1,0.0,3.0,1,0
296510,2024-03-08,2024-03-08,A,3,3.0,2.5,1,0
296511,2024-04-05,2024-04-17,A,97,0.7368421052631579,2.543859649122807,9,12
296512,2024-04-18,2024-04-18,C,4,3.0,2.6666666666666665,1,0
296516,2024-04-04,2024-04-05,B,6,2.6,2.6,2,1
296517,2024-03-11,2024-03-11,A,1,3.0,1.0,1,0
296518,2024-04-09,2024-04-28,B,15,1.8461538461538463,2.3846153846153846,4,19
296519,2024-03-09,2024-03-09,B,7,2.5,2.25,1,0
296521,2024-03-17,2024-03-17,A,4,3.0,2.0,1,0
296523,2024-04-01,2024-04-01,A,2,3.0,2.0,1,0
296524,2024-04-20,2024-04-20,C,2,3.0,1.5,1,0
296525,2024-04-24,2024-04-24,A,3,3.0,0.5,1,0
296526,2024-04-07,2024-04-13,C,4,3.0,2.25,2,6
296527,2024-03-24,2024-03-24,A,3,3.0,1.5,1,0
296528,2024-03-04,2024-05-01,B,177,1.193798449612403,2.4728682170542635,25,58
296529,2024-04-04,2024-04-04,A,1,3.0,1.0,1,0
296530,2024-04-13,2024-04-13,C,7,2.3333333333333335,2.8333333333333335,1,0
296531,2024-04-14,2024-04-14,C,2,3.0,1.5,1,0
296532,2024-03-03,2024-03-03,A,2,3.0,1.0,1,0
296533,2024-04-21,2024-04-21,A,1,3.0,1.0,1,0
296534,2024-03-19,2024-03-19,A,1,3.0,1.0,1,0
296535,2024-04-06,2024-04-06,C,7,2.8333333333333335,2.3333333333333335,1,0
296536,2024-03-02,2024-03-02,A,2,3.0,1.5,1,0
296538,2024-03-23,2024-03-24,A,7,1.8333333333333333,2.3333333333333335,2,1
296539,2024-03-09,2024-03-09,B,2,3.0,1.0,1,0
296541,2024-04-19,2024-04-27,B,17,1.75,3.0,3,8
296542,2024-03-22,2024-03-22,C,5,2.0,2.0,1,0
296543,2024-03-19,2024-03-19,B,2,3.0,1.5,1,0
296544,2024-03-03,2024-03-03,B,4,3.0,1.5,1,0
296545,2024-03-30,2024-05-01,C,7,2.8,1.6,2,32
296546,2024-03-04,2024-03-04,A,1,3.0,1.0,1,0
296547,2024-03-09,2024-04-13,C,155,0.9818181818181818,2.418181818181818,20,35
296548,2024-04-03,2024-04-03,A,6,2.3333333333333335,1.3333333333333333,1,0
296549,2024-04-10,2024-04-10,C,1,3.0,1.0,1,0
296550,2024-04-23,2024-04-30,C,17,1.6,2.9,5,7
296551,2024-03-04,2024-03-09,B,8,2.8333333333333335,2.5,2,5
296552,2024-04-12,2024-04-12,B,2,3.0,2.5,1,0
296553,2024-04-19,2024-04-20,A,3,3.0,1.0,2,1
296554,2024-03-03,2024-03-03,C,2,3.0,1.0,1,0
296555,2024-03-11,2024-03-11,C,1,3.0,2.0,1,0
296556,2024-04-10,2024-04-11,A,5,2.4,1.8,2,1
296557,2024-04-03,2024-04-03,A,6,2.25,1.25,1,0
296558,2024-04-10,2024-04-10,A,2,0.5,3.0,1,0
296561,2024-03-02,2024-03-11,B,25,2.111111111111111,2.7222222222222223,7,9
296562,2024-03-16,2024-04-07,A,27,0.8235294117647058,3.0588235294117645,6,22
296563,2024-03-20,2024-04-20,A,8,0.42857142857142855,3.0,2,31
296565,2024-03-13,2024-04-11,A,24,1.125,2.75,5,29
296566,2024-03-28,2024-04-21,B,23,1.4705882352941178,2.8823529411764706,5,24
296567,2024-03-05,2024-03-05,C,1,1.0,1.0,1,0
296568,2024-03-31,2024-04-03,A,4,3.0,1.3333333333333333,2,3
296570,2024-04-11,2024-04-12,A,12,1.25,2.375,2,1
296571,2024-03-22,2024-05-01,A,1125,0.9876847290640394,2.477832512315271,40,40
296572,2024-03-29,2024-05-01,A,82,0.7647058823529411,2.3970588235294117,16,33
296574,2024-04-17,2024-04-30,B,132,0.9444444444444444,2.4722222222222223,11,13
296575,2024-04-01,2024-04-05,C,13,0.9,2.6,3,4
296576,2024-03-06,2024-03-16,C,55,1.0512820512820513,2.6153846153846154,6,10
296577,2024-03-19,2024-03-19,A,2,3.0,1.5,1,0
296579,2024-04-13,2024-04-26,A,28,0.875,2.4166666666666665,8,13
296580,2024-03-22,2024-03-22,B,3,3.0,2.0,1,0
296581,2024-04-21,2024-04-21,A,1,3.0,1.0,1,0
296582,2024-03-16,2024-03-16,A,4,3.0,1.5,1,0
296586,2024-04-11,2024-04-11,B,3,3.0,2.0,1,0
296587,2024-03-26,2024-03-27,B,8,1.6666666666666667,2.3333333333333335,2,1
296588,2024-03-29,2024-04-05,A,116,1.1142857142857143,3.4857142857142858,7,7
296590,2024-03-29,2024-03-29,B,2,3.0,1.0,1,0
296591,2024-03-29,2024-03-29,A,1,3.0,1.0,1,0
296592,2024-04-15,2024-04-15,C,1,3.0,1.0,1,0
296593,2024-04-23,2024-04-23,B,4,2.25,1.75,1,0
296594,2024-04-07,2024-04-07,B,2,3.0,1.0,1,0
296595,2024-04-12,2024-04-14,C,4,3.0,1.3333333333333333,2,2
296596,2024-03-31,2024-03-31,A,1,3.0,1.0,1,0
296599,2024-03-02,2024-03-02,A,1,3.0,1.0,1,0
296600,2024-03-18,2024-03-18,A,2,3.0,1.5,1,0
296601,2024-04-23,2024-04-23,C,2,3.0,1.5,1,0
296602,2024-04-19,2024-04-19,B,2,3.0,1.0,1,0
296603,2024-04-12,2024-04-12,A,1,3.0,1.0,1,0
296604,2024-04-12,2024-04-28,C,16,1.0,2.7,4,16
296608,2024-03-22,2024-03-22,A,4,3.0,2.0,1,0
296609,2024-03-22,2024-03-22,A,3,3.0,1.5,1,0
296610,2024-03-24,2024-03-28,A,59,0.7105263157894737,2.736842105263158,5,4
296611,2024-04-10,2024-04-10,A,8,1.3333333333333333,2.6666666666666665,1,0
296612,2024-03-14,2024-04-02,B,17,1.7857142857142858,2.357142857142857,6,19
296613,2024-04-01,2024-04-11,A,10,1.6666666666666667,2.5555555555555554,4,10
296614,2024-03-19,2024-03-19,A,4,3.0,1.5,1,0
296617,2024-03-12,2024-03-12,B,3,3.0,2.0,1,0
296618,2024-04-19,2024-04-19,C,2,3.0,1.5,1,0
296619,2024-04-16,2024-04-16,C,3,3.0,1.5,1,0
296620,2024-04-15,2024-04-15,A,2,3.0,1.5,1,0
296621,2024-03-06,2024-03-06,C,1,1.0,4.0,1,0
296624,2024-03-21,2024-03-23,B,11,1.625,2.625,3,2
296625,2024-04-18,2024-04-18,B,16,1.5555555555555556,2.4444444444444446,1,0
296626,2024-03-03,2024-03-03,A,4,3.0,2.0,1,0
296627,2024-04-22,2024-04-22,B,3,3.0,0.5,1,0
296628,2024-04-09,2024-04-11,A,4,3.0,2.3333333333333335,2,2
296629,2024-03-30,2024-03-31,A,5,2.25,1.5,2,1
296630,2024-03-18,2024-03-18,C,1,3.0,1.0,1,0
296631,2024-03-24,2024-03-25,C,6,2.2,2.8,2,1
296633,2024-03-14,2024-04-21,B,11,1.1,2.5,3,38
296635,2024-04-22,2024-04-23,B,15,1.3,3.0,2,1
296636,2024-04-23,2024-04-30,B,31,1.28,2.68,6,7
296637,2024-03-28,2024-03-28,A,5,2.3333333333333335,2.0,1,0
296638,2024-03-06,2024-05-01,A,23,0.5909090909090909,2.3636363636363638,15,56
296639,2024-04-04,2024-04-06,A,4,3.0,1.75,3,2
296641,2024-03-13,2024-04-24,A,7,0.42857142857142855,2.4285714285714284,4,42
296642,2024-03-22,2024-03-22,A,1,3.0,1.0,1,0
296643,2024-03-22,2024-03-22,A,1,3.0,1.0,1,0
296644,2024-04-07,2024-04-08,C,14,1.4,2.2,2,1
296646,2024-03-31,2024-04-06,B,7,2.5,1.8333333333333333,2,6
296647,2024-04-24,2024-04-24,A,2,3.0,1.0,1,0
296648,2024-03-27,2024-03-27,B,5,3.0,1.0,1,0
296649,2024-04-10,2024-04-10,A,1,3.0,1.0,1,0
296650,2024-03-05,2024-03-05,C,1,2.0,3.0,1,0
296652,2024-04-10,2024-04-12,B,6,2.6666666666666665,1.6666666666666667,3,2
296653,2024-04-24,2024-04-24,C,1,3.0,1.0,1,0
296654,2024-03-04,2024-03-23,B,18,1.0,2.642857142857143,5,19
