user_id,acquisition_date,last_active_date,platform_used,total_active_days,total_activity_days
303715,2024-03-21,2024-04-26,android,7,37
303716,2024-04-15,2024-05-01,android,16,17
303717,2024-03-31,2024-04-18,android,11,19
303719,2024-03-30,2024-05-01,android,32,33
303720,2024-03-13,2024-04-19,ios,19,38
303723,2024-03-03,2024-03-17,android,13,15
303724,2024-03-18,2024-04-06,android,18,20
303725,2024-03-02,2024-03-19,android,8,18
303726,2024-03-02,2024-03-19,android,14,18
303727,2024-03-01,2024-03-18,android,13,18
303728,2024-03-01,2024-04-23,android,53,54
303729,2024-04-11,2024-04-25,android,6,15
303732,2024-04-12,2024-04-28,android,17,17
303733,2024-03-01,2024-04-28,android,20,59
303734,2024-04-01,2024-04-25,android,22,25
303735,2024-03-01,2024-05-01,android,54,62
303737,2024-03-29,2024-04-27,android,18,30
303738,2024-03-01,2024-05-01,ios,31,62
303739,2024-04-13,2024-04-19,android,7,7
303741,2024-03-29,2024-04-13,android,12,16
303743,2024-03-14,2024-05-01,android,22,49
303745,2024-03-09,2024-03-11,android,3,3
303746,2024-04-03,2024-04-22,android,19,20
303747,2024-03-10,2024-03-17,android,8,8
303748,2024-03-08,2024-03-31,android,8,24
303750,2024-03-01,2024-03-14,android,11,14
303751,2024-03-02,2024-04-14,android,22,44
303752,2024-03-23,2024-03-23,ios,1,1
303753,2024-04-21,2024-05-01,android,9,11
303754,2024-03-26,2024-04-18,ios,21,24
303755,2024-04-02,2024-04-10,android,8,9
303756,2024-03-01,2024-03-03,android,3,3
303758,2024-04-07,2024-05-01,ios,15,25
303760,2024-04-13,2024-04-17,android,5,5
303761,2024-03-01,2024-03-09,android,8,9
303762,2024-03-08,2024-03-11,android,4,4
303763,2024-04-13,2024-04-22,android,10,10
303764,2024-04-14,2024-04-28,android,10,15
303766,2024-03-01,2024-05-01,android,17,62
303768,2024-03-17,2024-04-27,android,22,42
303770,2024-03-13,2024-04-06,android,12,25
303772,2024-03-11,2024-04-14,android,26,35
303773,2024-03-01,2024-03-19,android,17,19
303777,2024-03-01,2024-04-29,ios,37,60
303778,2024-03-05,2024-03-30,android,10,26
303779,2024-04-04,2024-04-30,ios,11,27
303780,2024-03-23,2024-04-08,android,13,17
303781,2024-03-27,2024-05-01,android,32,36
303783,2024-03-01,2024-03-14,android,3,14
303785,2024-03-07,2024-03-22,ios,13,16
303786,2024-03-16,2024-03-23,android,8,8
303788,2024-03-20,2024-05-01,android,27,43
303789,2024-04-09,2024-04-23,android,11,15
303792,2024-03-01,2024-03-28,android,19,28
303793,2024-03-18,2024-03-24,android,6,7
303794,2024-04-02,2024-04-28,android,8,27
303795,2024-03-02,2024-05-01,android,20,61
303797,2024-03-02,2024-03-19,android,14,18
303798,2024-04-19,2024-04-22,android,4,4
303801,2024-03-01,2024-03-28,android,28,28
303803,2024-03-27,2024-05-01,android,30,36
303805,2024-03-04,2024-03-09,android,4,6
303806,2024-03-28,2024-03-28,android,1,1
303807,2024-04-14,2024-04-29,android,11,16
303808,2024-03-25,2024-05-01,android,34,38
303812,2024-04-07,2024-05-01,android,20,25
303814,2024-03-01,2024-05-01,android,58,62
303816,2024-04-12,2024-05-01,android,14,20
303817,2024-03-01,2024-05-01,android,42,62
303818,2024-03-25,2024-05-01,android,30,38
303819,2024-03-07,2024-03-28,android,12,22
303821,2024-04-12,2024-05-01,android,20,20
303822,2024-04-08,2024-04-18,android,7,11
303823,2024-03-16,2024-05-01,android,40,47
303824,2024-03-05,2024-03-25,android,2,21
303825,2024-03-01,2024-04-17,android,21,48
303826,2024-03-12,2024-03-20,android,9,9
303827,2024-03-30,2024-04-04,android,6,6
303828,2024-03-01,2024-03-11,android,7,11
303830,2024-03-29,2024-04-09,android,12,12
303831,2024-03-16,2024-05-01,android,47,47
303833,2024-03-27,2024-04-14,android,4,19
303834,2024-04-18,2024-04-29,android,7,12
303835,2024-03-01,2024-04-26,android,38,57
303836,2024-03-01,2024-05-01,android,49,62
303837,2024-03-27,2024-04-30,ios,34,35
303838,2024-03-19,2024-05-01,android,44,44
303839,2024-03-23,2024-04-12,android,15,21
303841,2024-03-17,2024-04-15,android,27,30
303842,2024-03-10,2024-05-01,android,48,53
303843,2024-04-17,2024-04-27,android,7,11
303845,2024-03-26,2024-04-28,android,23,34
303847,2024-03-26,2024-04-22,android,26,28
303848,2024-03-01,2024-03-12,android,10,12
303849,2024-03-01,2024-04-28,android,10,59
303850,2024-04-17,2024-05-01,android,5,15
303852,2024-03-01,2024-04-25,android,9,56
303854,2024-03-01,2024-05-01,android,62,62
303855,2024-03-11,2024-05-01,android,29,52
303856,2024-03-18,2024-05-01,android,24,45
303857,2024-03-12,2024-05-01,ios,33,51
303858,2024-04-01,2024-04-28,android,18,28
303861,2024-03-08,2024-05-01,android,31,55
303862,2024-03-14,2024-04-05,android,8,23
303863,2024-03-16,2024-04-03,android,16,19
303865,2024-04-18,2024-05-01,android,14,14
303866,2024-03-26,2024-05-01,android,37,37
303867,2024-03-29,2024-04-24,android,27,27
303868,2024-04-16,2024-04-23,android,4,8
303869,2024-03-02,2024-03-05,android,4,4
303872,2024-04-06,2024-04-18,android,12,13
303873,2024-03-23,2024-04-26,android,25,35
303874,2024-04-08,2024-04-10,android,3,3
303875,2024-04-08,2024-04-26,android,18,19
303876,2024-03-13,2024-04-18,ios,24,37
303877,2024-03-01,2024-04-28,android,16,59
303878,2024-04-08,2024-04-12,android,5,5
303880,2024-03-01,2024-04-29,android,13,60
303881,2024-03-24,2024-04-26,android,14,34
303882,2024-03-01,2024-05-01,android,59,62
303883,2024-03-30,2024-04-27,android,23,29
303884,2024-04-09,2024-05-01,android,21,23
303885,2024-03-04,2024-05-01,android,54,59
303886,2024-03-13,2024-05-01,android,49,50
303888,2024-03-31,2024-05-01,android,31,32
303889,2024-03-04,2024-03-05,android,2,2
303890,2024-03-26,2024-04-30,android,24,36
303893,2024-03-16,2024-04-23,android,10,39
303894,2024-03-01,2024-03-14,android,7,14
303895,2024-03-19,2024-03-26,android,7,8
303897,2024-03-08,2024-03-22,android,13,15
303898,2024-03-04,2024-03-24,android,14,21
303900,2024-03-26,2024-04-27,android,10,33
303901,2024-03-02,2024-03-04,android,3,3
303902,2024-03-20,2024-05-01,android,21,43
303903,2024-03-01,2024-04-01,ios,21,32
303905,2024-04-21,2024-05-01,android,11,11
303906,2024-03-05,2024-04-27,android,29,54
303907,2024-03-07,2024-05-01,android,49,56
303908,2024-04-07,2024-04-27,ios,18,21
303910,2024-03-28,2024-05-01,android,32,35
303911,2024-04-08,2024-04-22,android,12,15
303912,2024-03-10,2024-03-20,android,11,11
303913,2024-03-13,2024-04-11,android,12,30
303914,2024-03-03,2024-04-28,android,20,57
303915,2024-03-01,2024-04-30,android,58,61
303917,2024-03-17,2024-04-11,android,12,26
303918,2024-04-06,2024-04-16,android,8,11
303919,2024-03-03,2024-03-25,android,7,23
303920,2024-03-17,2024-04-28,android,20,43
303921,2024-04-02,2024-04-25,android,14,24
303922,2024-04-12,2024-04-28,android,7,17
303923,2024-03-02,2024-03-18,android,3,17
303924,2024-03-27,2024-04-23,android,19,28
303925,2024-03-01,2024-04-29,android,48,60
303928,2024-04-07,2024-05-01,android,25,25
303929,2024-04-07,2024-04-15,android,9,9
303930,2024-03-14,2024-05-01,android,49,49
303932,2024-04-13,2024-05-01,android,19,19
303933,2024-04-10,2024-05-01,android,20,22
303935,2024-03-17,2024-04-06,ios,18,21
303937,2024-03-10,2024-05-01,android,19,53
303938,2024-04-11,2024-04-28,android,18,18
303939,2024-03-28,2024-04-27,android,9,31
303942,2024-04-15,2024-05-01,ios,16,17
303944,2024-04-21,2024-04-28,android,5,8
303946,2024-03-16,2024-04-03,android,6,19
303947,2024-03-14,2024-03-27,android,14,14
303948,2024-04-07,2024-04-24,android,17,18
303949,2024-03-01,2024-05-01,android,57,62
303950,2024-04-03,2024-04-06,android,4,4
303951,2024-03-15,2024-04-05,android,8,22
303952,2024-03-18,2024-03-27,android,10,10
303953,2024-03-20,2024-03-25,android,6,6
303954,2024-04-04,2024-04-22,android,8,19
303955,2024-03-15,2024-04-29,ios,18,46
303957,2024-03-03,2024-03-25,android,18,23
303958,2024-04-10,2024-04-19,android,10,10
303959,2024-04-03,2024-05-01,android,29,29
303960,2024-03-30,2024-04-03,android,5,5
303961,2024-04-22,2024-05-01,android,9,10
303962,2024-03-22,2024-04-12,android,17,22
303963,2024-03-01,2024-05-01,android,35,62
303965,2024-03-21,2024-04-01,android,12,12
303966,2024-03-24,2024-03-28,android,5,5
303967,2024-04-07,2024-04-23,android,6,17
303969,2024-03-09,2024-04-28,android,41,51
303970,2024-03-22,2024-04-30,android,25,40
303971,2024-03-14,2024-05-01,android,29,49
303974,2024-03-17,2024-04-01,android,12,16
303975,2024-03-01,2024-03-12,ios,11,12
303978,2024-03-01,2024-05-01,android,52,62
303980,2024-03-14,2024-05-01,android,46,49
303981,2024-03-01,2024-04-11,android,13,42
303982,2024-03-01,2024-03-15,android,9,15
303983,2024-04-19,2024-05-01,ios,13,13
303984,2024-03-02,2024-03-06,android,4,5
303985,2024-03-01,2024-05-01,android,57,62
303986,2024-03-01,2024-03-26,android,11,26
303988,2024-03-01,2024-04-14,android,10,45
303989,2024-04-02,2024-04-12,android,9,11
303990,2024-03-01,2024-03-24,android,21,24
303991,2024-03-15,2024-05-01,android,45,48
303992,2024-03-10,2024-04-16,android,13,38
303993,2024-04-13,2024-05-01,android,16,19
303994,2024-03-03,2024-05-01,android,33,60
303995,2024-03-05,2024-04-02,android,17,29
303997,2024-04-04,2024-04-24,ios,11,21
304001,2024-03-04,2024-03-11,android,4,8
304002,2024-03-02,2024-04-29,android,28,59
304003,2024-03-08,2024-03-09,android,2,2
304004,2024-04-21,2024-04-23,android,3,3
304005,2024-03-03,2024-03-30,ios,3,28
304007,2024-03-19,2024-04-18,ios,28,31
304009,2024-03-06,2024-04-16,android,18,42
304010,2024-04-21,2024-05-01,android,9,11
304011,2024-03-01,2024-03-21,ios,13,21
304012,2024-03-15,2024-04-16,android,33,33
304013,2024-03-07,2024-04-15,android,31,40
304014,2024-03-30,2024-04-24,android,16,26
304015,2024-03-01,2024-03-02,android,2,2
304017,2024-03-15,2024-03-27,android,10,13
304018,2024-04-03,2024-04-08,android,6,6
304019,2024-03-06,2024-03-12,android,7,7
304021,2024-03-03,2024-04-25,android,38,54
304022,2024-03-27,2024-05-01,android,9,36
304023,2024-04-17,2024-04-26,android,10,10
304024,2024-04-12,2024-04-20,android,8,9
304025,2024-03-01,2024-03-30,ios,24,30
304026,2024-03-30,2024-04-17,android,13,19
304027,2024-03-29,2024-04-15,android,14,18
304028,2024-03-07,2024-03-07,android,1,1
304029,2024-04-10,2024-04-30,android,10,21
304030,2024-03-18,2024-04-29,android,23,43
304031,2024-03-06,2024-03-14,android,5,9
304032,2024-03-18,2024-04-15,android,14,29
304033,2024-03-01,2024-03-14,android,8,14
304035,2024-03-07,2024-03-22,android,14,16
304036,2024-03-01,2024-04-15,android,19,46
304037,2024-03-29,2024-04-04,ios,7,7
304038,2024-03-01,2024-04-21,android,11,52
304039,2024-04-14,2024-05-01,android,14,18
304040,2024-03-01,2024-04-18,android,23,49
304041,2024-03-03,2024-04-14,android,22,43
304042,2024-03-01,2024-03-09,android,9,9
304043,2024-03-20,2024-03-27,android,8,8
304044,2024-04-05,2024-04-29,android,13,25
304045,2024-03-28,2024-05-01,android,16,35
304047,2024-03-13,2024-03-31,android,14,19
304051,2024-03-03,2024-03-31,ios,7,29
304052,2024-03-01,2024-03-31,android,8,31
304053,2024-03-14,2024-03-28,android,10,15
304054,2024-03-17,2024-03-21,ios,5,5
304055,2024-03-30,2024-04-30,android,30,32
304056,2024-03-04,2024-03-18,ios,8,15
304059,2024-03-06,2024-04-30,android,17,56
304060,2024-04-21,2024-05-01,android,11,11
304061,2024-03-02,2024-03-09,android,2,8
304062,2024-03-01,2024-05-01,android,42,62
304063,2024-04-06,2024-04-16,ios,3,11
304065,2024-03-08,2024-04-29,android,15,53
304066,2024-04-08,2024-04-17,android,9,10
304067,2024-03-19,2024-05-01,android,41,44
304068,2024-03-01,2024-05-01,android,59,62
304069,2024-03-01,2024-05-01,ios,61,62
304070,2024-03-01,2024-05-01,android,62,62
304071,2024-03-01,2024-04-20,ios,36,51
304072,2024-04-20,2024-04-21,android,2,2
304073,2024-03-01,2024-03-17,android,16,17
304074,2024-04-01,2024-04-14,android,11,14
304075,2024-03-01,2024-03-06,ios,6,6
304076,2024-03-13,2024-04-08,android,19,27
304078,2024-03-07,2024-03-22,android,14,16
304081,2024-04-14,2024-05-01,android,12,18
304084,2024-03-03,2024-03-30,android,5,28
304085,2024-03-03,2024-05-01,ios,35,60
304086,2024-04-01,2024-04-12,android,5,12
304087,2024-03-02,2024-04-24,android,35,54
304088,2024-03-01,2024-05-01,android,61,62
304089,2024-03-08,2024-03-22,android,13,15
304090,2024-04-15,2024-05-01,ios,16,17
304091,2024-03-25,2024-05-01,android,38,38
304092,2024-03-18,2024-04-04,android,18,18
304095,2024-04-12,2024-04-24,android,12,13
304096,2024-04-03,2024-05-01,android,14,29
304098,2024-03-10,2024-03-14,ios,5,5
304099,2024-04-19,2024-04-25,android,7,7
304100,2024-04-09,2024-04-13,android,5,5
304101,2024-03-01,2024-04-24,android,19,55
304102,2024-03-27,2024-04-19,android,12,24
304104,2024-03-12,2024-04-30,android,41,50
304105,2024-03-26,2024-04-28,ios,19,34
304107,2024-04-17,2024-05-01,ios,14,15
304108,2024-03-26,2024-05-01,android,30,37
304109,2024-03-01,2024-03-15,android,9,15
304110,2024-03-21,2024-03-28,android,8,8
304112,2024-03-26,2024-04-12,android,18,18
304113,2024-04-02,2024-04-03,android,2,2
304114,2024-04-01,2024-04-23,android,16,23
304115,2024-04-06,2024-04-12,android,7,7
304117,2024-03-09,2024-03-22,android,4,14
304121,2024-04-17,2024-05-01,android,15,15
304122,2024-04-19,2024-05-01,android,13,13
304123,2024-03-05,2024-04-28,android,40,55
304124,2024-04-19,2024-05-01,android,13,13
304125,2024-04-16,2024-05-01,android,9,16
304129,2024-04-07,2024-04-14,android,7,8
304130,2024-03-26,2024-03-31,android,6,6
304131,2024-03-29,2024-05-01,android,26,34
304132,2024-03-05,2024-03-26,android,16,22
304133,2024-04-15,2024-05-01,android,17,17
304134,2024-03-05,2024-04-06,android,8,33
304135,2024-03-01,2024-03-04,android,2,4
304136,2024-03-24,2024-04-21,android,26,29
304137,2024-03-08,2024-03-23,android,7,16
304138,2024-03-14,2024-05-01,android,34,49
304139,2024-03-22,2024-03-29,android,5,8
304141,2024-04-16,2024-05-01,android,16,16
304142,2024-03-10,2024-03-14,android,5,5
304143,2024-03-05,2024-04-04,android,27,31
304146,2024-03-01,2024-03-22,android,17,22
304147,2024-03-12,2024-04-28,ios,45,48
304148,2024-04-08,2024-05-01,android,24,24
304149,2024-03-21,2024-04-20,android,23,31
304150,2024-04-06,2024-05-01,android,22,26
304151,2024-03-26,2024-05-01,android,28,37
304152,2024-04-14,2024-05-01,android,17,18
304153,2024-03-01,2024-03-08,android,4,8
304154,2024-04-05,2024-05-01,android,27,27
304155,2024-03-01,2024-04-18,android,9,49
304156,2024-03-24,2024-04-05,android,12,13
304157,2024-04-05,2024-05-01,android,27,27
304158,2024-04-14,2024-05-01,android,18,18
304159,2024-04-18,2024-05-01,android,14,14
304160,2024-04-17,2024-05-01,android,13,15
304161,2024-03-29,2024-05-01,android,32,34
304162,2024-03-29,2024-04-29,android,28,32
304163,2024-03-03,2024-04-04,android,8,33
304164,2024-03-06,2024-04-08,android,12,34
304165,2024-04-09,2024-04-25,android,15,17
304166,2024-03-01,2024-03-08,android,7,8
304167,2024-03-01,2024-04-27,android,46,58
304169,2024-03-20,2024-04-28,android,26,40
304170,2024-03-16,2024-03-20,android,4,5
304171,2024-03-23,2024-03-29,android,7,7
304173,2024-03-09,2024-04-29,android,11,52
304174,2024-03-18,2024-05-01,android,28,45
304175,2024-03-29,2024-05-01,android,29,34
304176,2024-03-16,2024-04-14,android,16,30
304178,2024-03-17,2024-05-01,android,37,46
304179,2024-03-13,2024-03-24,android,9,12
304180,2024-03-04,2024-04-30,android,41,58
304181,2024-03-01,2024-04-12,android,31,43
304182,2024-04-11,2024-05-01,android,21,21
304183,2024-04-06,2024-04-28,ios,19,23
304184,2024-04-08,2024-04-21,android,5,14
304185,2024-04-13,2024-04-30,android,16,18
304186,2024-03-02,2024-04-09,android,21,39
304187,2024-03-12,2024-04-26,android,6,46
304188,2024-03-22,2024-05-01,android,35,41
304189,2024-03-28,2024-04-26,ios,12,30
304190,2024-03-01,2024-05-01,ios,60,62
304191,2024-03-16,2024-03-21,android,5,6
304193,2024-03-23,2024-04-14,android,14,23
304194,2024-03-27,2024-04-09,android,8,14
304195,2024-03-10,2024-04-21,android,16,43
304196,2024-04-13,2024-05-01,ios,17,19
304197,2024-03-12,2024-03-23,android,8,12
304198,2024-04-17,2024-05-01,android,14,15
304200,2024-03-06,2024-05-01,android,56,57
304201,2024-03-11,2024-03-21,android,8,11
304202,2024-03-10,2024-03-23,android,2,14
304203,2024-03-05,2024-03-29,android,19,25
304204,2024-03-16,2024-05-01,android,27,47
304205,2024-03-05,2024-03-27,ios,15,23
304206,2024-04-07,2024-04-09,android,3,3
304207,2024-03-18,2024-03-23,android,6,6
304209,2024-04-04,2024-04-27,android,22,24
304210,2024-03-29,2024-04-08,android,6,11
304211,2024-04-12,2024-04-28,android,12,17
304212,2024-03-16,2024-04-04,android,15,20
304213,2024-03-31,2024-04-08,android,5,9
304214,2024-03-25,2024-04-21,android,16,28
304217,2024-03-01,2024-04-13,ios,29,44
304219,2024-04-12,2024-05-01,android,20,20
304221,2024-04-20,2024-04-24,android,5,5
304222,2024-03-03,2024-03-03,ios,1,1
304223,2024-03-16,2024-05-01,android,46,47
304224,2024-03-08,2024-04-30,android,18,54
304225,2024-04-09,2024-04-27,android,13,19
304226,2024-03-06,2024-05-01,android,16,57
304228,2024-03-04,2024-04-05,android,32,33
304229,2024-03-18,2024-04-28,android,19,42
304230,2024-03-06,2024-04-06,android,11,32
304231,2024-03-05,2024-03-08,ios,3,4
304232,2024-03-03,2024-03-20,android,12,18
304233,2024-03-20,2024-04-23,android,19,35
304234,2024-04-15,2024-05-01,android,13,17
304235,2024-04-14,2024-05-01,android,18,18
304236,2024-04-08,2024-04-27,android,8,20
304238,2024-03-04,2024-04-03,android,3,31
304239,2024-03-22,2024-05-01,android,27,41
304240,2024-03-31,2024-05-01,android,31,32
304241,2024-04-14,2024-05-01,android,8,18
304242,2024-03-19,2024-03-29,android,10,11
304244,2024-04-19,2024-05-01,android,13,13
304245,2024-03-11,2024-03-17,ios,4,7
304246,2024-03-13,2024-04-30,android,16,49
304247,2024-03-01,2024-04-13,ios,8,44
304248,2024-03-31,2024-04-20,android,15,21
304249,2024-03-23,2024-04-17,android,26,26
304250,2024-03-22,2024-04-01,android,11,11
304251,2024-03-18,2024-04-23,android,34,37
304253,2024-03-01,2024-04-30,android,42,61
304254,2024-03-27,2024-05-01,ios,36,36
304255,2024-04-14,2024-04-27,android,9,14
304256,2024-03-01,2024-03-15,android,11,15
304260,2024-03-20,2024-04-14,android,19,26
304261,2024-03-25,2024-05-01,android,20,38
304263,2024-04-14,2024-05-01,android,18,18
304264,2024-03-09,2024-05-01,android,47,54
304265,2024-04-14,2024-05-01,android,15,18
304268,2024-03-26,2024-04-03,android,6,9
304270,2024-03-05,2024-04-14,android,11,41
304271,2024-03-12,2024-04-25,android,10,45
304272,2024-03-10,2024-04-24,android,28,46
304273,2024-04-22,2024-04-22,android,1,1
304274,2024-03-21,2024-03-26,android,5,6
304275,2024-03-01,2024-04-03,android,8,34
304277,2024-03-13,2024-03-29,android,17,17
304278,2024-04-07,2024-04-26,android,20,20
304279,2024-03-17,2024-04-14,android,10,29
304281,2024-03-01,2024-04-28,ios,19,59
304282,2024-03-15,2024-03-24,android,5,10
304283,2024-04-09,2024-04-30,android,16,22
304285,2024-04-19,2024-05-01,android,13,13
304287,2024-03-06,2024-03-31,android,18,26
304288,2024-03-23,2024-04-16,android,23,25
304290,2024-04-01,2024-04-30,android,22,30
304291,2024-03-18,2024-04-13,android,18,27
304292,2024-04-10,2024-05-01,android,9,22
304293,2024-03-01,2024-03-14,ios,13,14
304294,2024-03-01,2024-03-10,android,7,10
304295,2024-04-17,2024-05-01,android,15,15
304296,2024-04-06,2024-04-21,android,9,16
304297,2024-03-03,2024-03-21,android,8,19
304298,2024-03-15,2024-04-13,android,19,30
304299,2024-03-01,2024-03-02,android,2,2
304301,2024-03-01,2024-04-12,android,22,43
304303,2024-03-09,2024-04-21,android,3,44
304304,2024-03-20,2024-05-01,android,36,43
304305,2024-04-21,2024-04-28,android,8,8
304307,2024-03-24,2024-04-21,android,15,29
304309,2024-04-09,2024-04-22,android,10,14
304310,2024-04-01,2024-05-01,android,28,31
304311,2024-04-07,2024-05-01,android,25,25
304313,2024-03-09,2024-03-26,android,13,18
304314,2024-04-09,2024-04-23,android,12,15
304315,2024-03-04,2024-03-04,android,1,1
304316,2024-04-09,2024-05-01,android,23,23
304317,2024-03-02,2024-05-01,android,49,61
304318,2024-03-24,2024-04-13,ios,2,21
304320,2024-04-04,2024-04-30,android,21,27
304321,2024-03-18,2024-04-15,android,25,29
304322,2024-04-03,2024-04-11,android,8,9
304323,2024-03-01,2024-03-06,android,6,6
304324,2024-03-10,2024-05-01,android,51,53
304325,2024-03-30,2024-04-28,android,13,30
304326,2024-04-10,2024-04-11,android,2,2
304328,2024-04-01,2024-05-01,android,24,31
304329,2024-04-07,2024-04-09,android,3,3
304330,2024-03-08,2024-03-23,android,10,16
304333,2024-03-02,2024-05-01,ios,42,61
304334,2024-04-22,2024-05-01,android,9,10
304335,2024-03-18,2024-03-30,android,12,13
304337,2024-03-09,2024-03-28,android,11,20
304339,2024-04-20,2024-05-01,android,12,12
304340,2024-03-11,2024-05-01,android,52,52
304342,2024-03-19,2024-03-31,android,7,13
304343,2024-03-01,2024-05-01,android,27,62
304344,2024-03-04,2024-04-15,android,6,43
304345,2024-03-30,2024-04-06,android,8,8
304346,2024-03-21,2024-04-26,android,7,37
304347,2024-03-29,2024-05-01,ios,33,34
304350,2024-03-20,2024-04-07,android,16,19
304354,2024-03-13,2024-03-22,android,8,10
304355,2024-03-01,2024-05-01,ios,61,62
304357,2024-03-01,2024-04-05,android,15,36
304359,2024-03-15,2024-03-31,android,11,17
304360,2024-04-20,2024-04-22,android,3,3
304361,2024-03-22,2024-03-26,android,5,5
304362,2024-03-22,2024-05-01,android,20,41
304364,2024-03-01,2024-03-13,android,9,13
304365,2024-04-03,2024-04-18,android,12,16
304366,2024-04-16,2024-04-27,android,11,12
304367,2024-03-07,2024-03-12,android,3,6
304368,2024-04-19,2024-04-27,android,9,9
304369,2024-03-10,2024-04-07,android,28,29
304373,2024-03-06,2024-04-13,android,13,39
304374,2024-03-01,2024-05-01,android,53,62
304375,2024-03-20,2024-05-01,android,40,43
304377,2024-03-30,2024-04-13,android,15,15
304380,2024-03-10,2024-03-22,android,9,13
304381,2024-03-30,2024-05-01,android,29,33
304384,2024-03-12,2024-04-20,android,34,40
304385,2024-03-12,2024-03-21,android,7,10
304386,2024-04-19,2024-04-26,ios,6,8
304388,2024-03-13,2024-03-23,android,6,11
304390,2024-04-07,2024-04-15,android,8,9
304391,2024-03-30,2024-05-01,android,26,33
304392,2024-03-04,2024-05-01,android,27,59
304394,2024-03-01,2024-03-10,android,10,10
304396,2024-04-06,2024-04-30,android,16,25
304398,2024-03-10,2024-03-27,android,12,18
304399,2024-03-28,2024-03-30,android,3,3
304400,2024-03-20,2024-05-01,android,28,43
304401,2024-03-04,2024-03-12,ios,7,9
304402,2024-04-17,2024-05-01,android,15,15
304404,2024-03-01,2024-05-01,android,42,62
304405,2024-03-08,2024-03-14,android,7,7
304406,2024-03-11,2024-05-01,android,39,52
304407,2024-03-09,2024-03-22,android,6,14
304408,2024-03-20,2024-04-14,android,26,26
304409,2024-04-17,2024-04-19,android,3,3
304411,2024-03-09,2024-04-27,android,4,50
304412,2024-03-23,2024-05-01,android,23,40
304413,2024-04-08,2024-04-20,android,7,13
304414,2024-04-19,2024-04-26,android,6,8
304415,2024-03-23,2024-04-05,ios,10,14
304416,2024-03-05,2024-04-27,android,19,54
304418,2024-03-09,2024-04-23,ios,42,46
304420,2024-04-18,2024-05-01,android,14,14
304421,2024-03-02,2024-04-18,ios,13,48
304422,2024-04-15,2024-04-20,android,6,6
304423,2024-03-14,2024-04-21,android,17,39
304424,2024-04-11,2024-04-19,android,7,9
304425,2024-03-02,2024-04-24,ios,30,54
304426,2024-03-14,2024-03-17,android,4,4
304427,2024-03-17,2024-04-08,ios,5,23
304430,2024-03-12,2024-04-29,android,16,49
304432,2024-04-15,2024-05-01,android,16,17
304433,2024-03-06,2024-03-14,android,7,9
304434,2024-03-01,2024-04-20,android,41,51
304435,2024-03-15,2024-04-21,ios,14,38
304436,2024-03-01,2024-04-08,android,27,39
304437,2024-04-13,2024-04-21,android,7,9
304438,2024-03-20,2024-04-24,android,23,36
304439,2024-04-04,2024-04-30,android,13,27
304440,2024-03-18,2024-03-29,android,8,12
304441,2024-04-02,2024-04-22,android,9,21
304442,2024-03-01,2024-03-30,android,21,30
304443,2024-03-06,2024-04-13,android,8,39
304444,2024-03-25,2024-05-01,android,24,38
304445,2024-03-01,2024-04-07,android,23,38
304446,2024-03-01,2024-03-23,android,22,23
304447,2024-04-01,2024-05-01,android,31,31
304449,2024-03-02,2024-05-01,android,59,61
304450,2024-03-03,2024-03-26,android,22,24
304452,2024-04-18,2024-05-01,android,14,14
304453,2024-03-10,2024-04-07,android,10,29
304454,2024-03-02,2024-04-02,android,6,32
304455,2024-03-01,2024-04-28,ios,34,59
304456,2024-03-07,2024-05-01,ios,16,56
304457,2024-03-23,2024-05-01,android,26,40
304458,2024-03-16,2024-04-25,android,34,41
304459,2024-03-06,2024-04-29,android,49,55
304461,2024-03-22,2024-04-03,android,12,13
304462,2024-03-01,2024-03-01,android,1,1
304463,2024-03-24,2024-04-18,android,20,26
304465,2024-04-10,2024-05-01,android,16,22
304466,2024-04-12,2024-04-30,android,13,19
304467,2024-03-04,2024-05-01,android,34,59
304468,2024-03-14,2024-03-28,android,13,15
304469,2024-03-02,2024-03-19,android,11,18
304470,2024-03-15,2024-03-27,android,12,13
304472,2024-03-11,2024-03-16,android,6,6
304473,2024-03-18,2024-03-29,android,12,12
304475,2024-03-12,2024-05-01,android,26,51
304476,2024-03-07,2024-04-23,android,13,48
304479,2024-03-16,2024-04-01,android,17,17
304480,2024-03-16,2024-03-21,android,4,6
304481,2024-03-01,2024-05-01,android,58,62
304482,2024-03-01,2024-03-09,android,3,9
304483,2024-03-02,2024-04-06,android,12,36
304484,2024-03-01,2024-05-01,android,56,62
304485,2024-03-20,2024-05-01,android,25,43
304486,2024-03-12,2024-05-01,android,24,51
304488,2024-03-01,2024-04-06,android,20,37
304490,2024-04-19,2024-04-30,android,11,12
304491,2024-03-26,2024-04-25,android,29,31
304492,2024-03-31,2024-04-06,ios,6,7
304493,2024-03-08,2024-04-30,android,7,54
304494,2024-04-23,2024-04-23,android,1,1
304495,2024-03-15,2024-03-23,android,8,9
304496,2024-03-01,2024-03-25,android,23,25
304498,2024-04-03,2024-05-01,android,17,29
304499,2024-03-01,2024-04-25,android,16,56
304501,2024-03-23,2024-04-14,android,21,23
304502,2024-03-30,2024-05-01,android,20,33
304503,2024-03-01,2024-03-26,android,8,26
304504,2024-04-16,2024-04-25,android,9,10
304505,2024-03-11,2024-03-21,android,11,11
304507,2024-03-26,2024-04-15,android,9,21
304508,2024-04-03,2024-04-14,android,10,12
